customerID,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
1379-FRVEB,11/1/2018,No,Month-to-month,1,Electronic check,91,1430.05,0,0,0,1,1,Fiber optic,0,1,0,0,1,0,0
1383-EZRWL,6/1/2019,1/1/2020 0:00,Month-to-month,0,Mailed check,20.05,164.85,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
1384-RCUXW,10/1/2018,No,Month-to-month,1,Mailed check,80.55,1248.9,0,0,0,0,1,Fiber optic,0,1,0,0,0,0,0
1385-TQOZW,5/1/2019,No,Month-to-month,1,Credit card (automatic),20.45,147.55,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1386-ZIKUV,7/1/2019,No,Month-to-month,1,Mailed check,18.95,130.55,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1389-CXMLU,8/1/2019,11/1/2019 0:00,Month-to-month,0,Electronic check,91.05,289.1,0,1,0,0,1,Fiber optic,0,0,1,0,1,0,1
1389-WNUIB,6/1/2018,No,One year,0,Bank transfer (automatic),76,1588.75,1,0,1,1,1,DSL,1,0,0,0,1,1,0
1391-UBDAR,3/1/2019,No,Month-to-month,0,Electronic check,72.9,818.45,0,0,0,0,0,Fiber optic,0,0,1,0,0,0,0
1393-IMKZG,1/1/2020,No,Month-to-month,1,Electronic check,95.85,95.85,1,0,0,0,0,Fiber optic,0,0,0,1,1,1,0
1394-SUIUH,6/1/2016,No,Month-to-month,1,Electronic check,85.15,3670.5,1,1,1,0,0,Fiber optic,1,1,0,1,0,0,0
1395-OFUWC,7/1/2016,No,Month-to-month,0,Credit card (automatic),29.3,1224.05,0,0,1,1,-1,DSL,0,1,0,0,0,0,0
1395-WSWXR,2/1/2018,No,Two year,0,Mailed check,20.75,487.05,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1396-QWFBJ,1/1/2018,10/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),74.05,1565.7,1,0,1,1,0,Fiber optic,0,1,0,0,0,0,1
1397-XKKWR,7/1/2019,No,One year,0,Mailed check,35.3,264.8,0,0,0,0,-1,DSL,1,0,1,0,0,0,0
1399-OUPJN,5/1/2015,No,Two year,0,Bank transfer (automatic),19.75,1272.05,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1399-UBQIU,3/1/2019,No,Month-to-month,1,Electronic check,69.35,712.25,0,0,0,0,0,DSL,0,0,1,0,1,1,0
1400-MMYXY,9/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,105.9,334.65,0,1,1,0,1,Fiber optic,0,1,1,0,1,1,1
1400-WIVLL,5/1/2015,No,Two year,0,Electronic check,107.95,5969.85,0,0,1,0,1,Fiber optic,0,0,1,1,1,1,0
1401-FTHFQ,3/1/2018,No,One year,1,Credit card (automatic),20,445.3,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1402-PTHGN,8/1/2018,No,One year,1,Mailed check,61.5,1087.45,1,0,1,1,0,DSL,1,1,0,1,0,0,0
1403-GYAFU,4/1/2014,No,Two year,0,Credit card (automatic),20.05,1360.25,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1403-LKLIK,5/1/2017,No,One year,0,Mailed check,20.1,579.4,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1406-PUQVY,1/1/2020,No,Month-to-month,1,Electronic check,49.9,49.9,0,0,0,1,0,DSL,0,1,0,0,0,0,0
1407-DIGZV,11/1/2019,No,Two year,0,Mailed check,19.1,52,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1409-PHXTF,8/1/2015,No,Two year,1,Electronic check,110.45,6077.75,0,1,1,0,1,Fiber optic,0,1,1,1,1,1,0
1410-RSCMR,7/1/2019,No,Month-to-month,1,Credit card (automatic),71.35,515.75,0,0,1,1,0,DSL,1,0,1,1,0,1,0
1414-YADCW,4/1/2014,No,Two year,0,Bank transfer (automatic),84.6,5706.2,0,0,1,0,0,Fiber optic,1,1,0,1,0,0,0
1415-YFWLT,12/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,89.3,89.3,1,1,0,0,0,Fiber optic,0,0,0,0,1,1,1
1421-HCERK,8/1/2017,No,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0,1,1,0,1,Fiber optic,1,1,1,1,1,0,0
1422-DGUBX,6/1/2017,No,One year,1,Electronic check,79.25,2619.15,0,0,1,0,1,Fiber optic,0,0,0,1,0,0,0
1423-BMPBQ,1/1/2020,No,Month-to-month,1,Mailed check,19,19,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1427-VERSM,6/1/2015,No,Month-to-month,1,Electronic check,98.7,5669.5,1,0,1,0,0,Fiber optic,0,0,1,1,1,1,0
1428-GTBJJ,12/1/2018,11/1/2019 0:00,Month-to-month,1,Electronic check,74.55,824.75,0,0,0,0,0,Fiber optic,0,1,0,0,0,0,1
1428-IEDPR,10/1/2015,No,Two year,1,Electronic check,109.3,5731.4,0,0,0,0,1,Fiber optic,1,0,1,1,1,1,0
1429-UYJSV,2/1/2019,No,One year,0,Mailed check,19.7,260.9,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1430-SFQSA,9/1/2017,No,One year,0,Mailed check,35.6,1072.6,0,0,0,0,-1,DSL,1,0,0,1,0,0,0
1431-AIDJQ,5/1/2017,No,Two year,0,Credit card (automatic),82.1,2603.1,0,0,1,1,0,DSL,0,1,1,1,1,1,0
1431-CYWMH,4/1/2018,No,Month-to-month,0,Bank transfer (automatic),19.05,454.05,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1432-FPAXX,5/1/2017,10/1/2019 0:00,Month-to-month,1,Electronic check,30.6,856.35,1,0,0,0,-1,DSL,0,1,0,0,0,0,1
1436-ZMJAN,4/1/2019,No,Month-to-month,1,Credit card (automatic),67.8,653.15,1,0,1,0,0,DSL,0,0,1,0,1,1,0
1439-LCGVL,12/1/2017,No,One year,0,Mailed check,19.2,459.6,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1442-BQPVU,1/1/2019,No,Month-to-month,0,Electronic check,29.15,357.15,1,0,0,0,-1,DSL,0,1,0,0,0,0,0
1442-OKRJE,8/1/2014,No,One year,1,Bank transfer (automatic),103.15,7031.3,0,0,1,1,0,Fiber optic,1,1,1,0,1,1,0
1444-VVSGW,3/1/2014,1/1/2020 0:00,One year,0,Credit card (automatic),115.65,7968.85,0,0,1,0,1,Fiber optic,1,1,1,1,1,1,1
1447-GIQMR,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,69.15,69.15,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,1
1447-PJGGA,2/1/2015,11/1/2019 0:00,Two year,1,Electronic check,95.25,5464.65,1,0,0,0,0,Fiber optic,0,0,1,0,1,1,1
1448-CYWKC,4/1/2015,No,One year,1,Credit card (automatic),105.2,6225.4,1,0,1,1,1,Fiber optic,0,1,1,0,1,1,0
1448-PWKYE,12/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,80,80,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,1
1449-XQEMT,9/1/2019,12/1/2019 0:00,Month-to-month,1,Mailed check,19.8,58.15,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
1450-GALXR,1/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,98.5,1058.25,1,0,0,0,1,Fiber optic,0,0,0,1,1,1,1
1450-SKCVI,5/1/2015,1/1/2020 0:00,Month-to-month,1,Electronic check,73.85,4092.85,1,0,0,0,0,Fiber optic,0,1,0,0,0,0,1
1452-KIOVK,4/1/2018,No,Month-to-month,1,Credit card (automatic),89.1,1949.4,0,0,0,1,1,Fiber optic,0,1,0,0,1,0,0
1452-UZOSF,2/1/2014,No,Two year,1,Credit card (automatic),106.1,7548.6,0,0,1,1,1,Fiber optic,1,1,1,1,1,0,0
1452-VOQCH,1/1/2020,No,Month-to-month,1,Electronic check,75.1,75.1,0,0,0,0,1,Fiber optic,0,0,0,0,0,0,0
1452-XRSJV,11/1/2016,No,Month-to-month,0,Credit card (automatic),51.05,2066,1,0,1,1,0,DSL,1,0,0,0,0,0,0
1453-RZFON,1/1/2020,No,Month-to-month,0,Mailed check,49.9,49.9,1,0,0,1,0,DSL,1,0,0,0,0,0,0
1455-ESIQH,12/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,89.1,89.1,0,0,0,0,0,Fiber optic,0,0,0,0,1,1,1
1455-HFBXA,10/1/2015,No,Two year,1,Credit card (automatic),91.6,4627.8,0,0,1,0,1,Fiber optic,1,0,1,1,0,0,0
1455-UGQVH,1/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,98.5,1037.75,0,0,1,0,1,Fiber optic,0,0,1,0,1,1,1
1456-TWCGB,10/1/2019,No,Month-to-month,0,Mailed check,49.25,208.45,0,0,0,0,0,DSL,0,1,0,0,0,0,0
1459-QNFQT,4/1/2014,No,Two year,0,Bank transfer (automatic),59.5,4144.8,0,0,1,1,-1,DSL,1,0,1,1,1,1,0
1460-UZPRJ,2/1/2015,No,Two year,0,Mailed check,19.95,1258.15,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1465-LNTLJ,6/1/2019,No,Month-to-month,1,Credit card (automatic),64.4,581.7,0,1,1,0,0,DSL,0,0,1,1,0,1,0
1465-VINDH,2/1/2019,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),102.1,1068.85,1,0,1,1,1,Fiber optic,0,1,1,0,1,1,1
1465-WCZVT,11/1/2019,No,Month-to-month,0,Mailed check,19.65,60.65,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1468-DEFNC,10/1/2014,No,Two year,1,Bank transfer (automatic),24.4,1548.65,0,1,1,1,1,No,-1,-1,-1,-1,-1,-1,0
1469-LBJQJ,8/1/2014,No,Month-to-month,1,Electronic check,105.2,6936.85,1,0,1,0,1,Fiber optic,0,1,1,0,1,1,0
1470-PSXNM,1/1/2016,No,One year,1,Electronic check,93.65,4520.15,0,0,1,1,1,Fiber optic,0,1,1,0,1,0,0
1471-GIQKQ,1/1/2020,No,Month-to-month,0,Electronic check,49.95,49.95,1,0,0,0,0,DSL,0,1,0,0,0,0,0
1472-TNCWL,2/1/2017,No,Month-to-month,1,Electronic check,94.7,3512.5,0,0,0,1,0,Fiber optic,0,1,0,0,1,1,0
1474-JUWSM,4/1/2015,No,One year,1,Electronic check,68.4,3972.25,1,0,1,0,1,DSL,1,0,0,1,0,1,0
1475-VWVDO,7/1/2019,No,Month-to-month,1,Electronic check,74.9,490.55,0,0,0,0,0,Fiber optic,0,0,1,0,0,0,0
1478-VPOAD,1/1/2020,No,Month-to-month,0,Electronic check,43.8,43.8,1,0,0,0,0,DSL,0,0,0,0,0,0,0
1480-BKXGA,2/1/2014,No,Two year,1,Bank transfer (automatic),116.05,8404.9,0,1,1,0,1,Fiber optic,1,1,1,1,1,1,0
1480-IVEVR,3/1/2017,No,One year,1,Bank transfer (automatic),81.6,2815.25,0,1,1,0,1,Fiber optic,0,0,1,0,0,0,0
1481-ZUWZA,8/1/2017,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),94.5,2659.4,0,0,0,0,1,Fiber optic,1,1,0,0,0,1,1
1482-OXZSY,8/1/2017,No,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,0,0,0,0,1,Fiber optic,1,0,0,0,1,1,0
1485-YDHMM,10/1/2015,No,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,0,0,1,1,1,Fiber optic,0,1,0,1,0,1,0
1488-PBLJN,2/1/2014,No,Two year,1,Bank transfer (automatic),116.85,8477.7,1,0,1,1,1,Fiber optic,1,1,1,1,1,1,0
1488-SYSFC,7/1/2017,No,Month-to-month,1,Electronic check,20.65,702.05,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1492-KGETH,4/1/2014,No,One year,0,Bank transfer (automatic),78.35,5445.95,0,0,1,1,1,DSL,1,1,1,1,0,1,0
1492-QGCLU,9/1/2015,No,Month-to-month,0,Electronic check,85.7,4616.1,0,0,1,1,1,DSL,1,0,1,1,1,1,0
1493-AMTIE,10/1/2019,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),20.2,20.2,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
1494-EJZDW,4/1/2019,No,Two year,0,Mailed check,20.15,220.8,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1496-GGSUK,12/1/2019,1/1/2020 0:00,Month-to-month,1,Mailed check,25.7,25.7,1,1,0,0,-1,DSL,0,0,0,0,0,0,1
1498-DQNRX,9/1/2017,No,Month-to-month,0,Mailed check,19.85,573.05,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1498-NHTLT,3/1/2015,No,Two year,1,Electronic check,86.75,5186,0,0,1,1,0,DSL,1,1,1,1,1,1,0
1501-SGHBW,8/1/2019,10/1/2019 0:00,Month-to-month,0,Mailed check,45.85,81,0,0,0,0,0,DSL,0,0,0,0,0,0,1
1502-XFCVR,1/1/2015,11/1/2019 0:00,One year,1,Electronic check,106.45,6145.85,1,0,0,0,0,Fiber optic,1,1,1,0,1,1,1
1506-YJTYT,5/1/2016,No,Two year,0,Credit card (automatic),73.85,3371,0,0,1,1,1,DSL,1,1,0,1,1,0,0
1508-DFXCU,2/1/2019,No,Month-to-month,1,Electronic check,81.45,912,0,0,0,0,0,Fiber optic,0,0,0,0,1,0,0
1513-XNPPH,12/1/2018,12/1/2019 0:00,Month-to-month,1,Electronic check,89.4,1095.65,1,0,0,0,0,Fiber optic,0,0,1,1,0,1,1
1518-OMDIK,5/1/2017,No,Month-to-month,1,Credit card (automatic),44.55,1462.6,0,0,1,0,0,DSL,0,0,0,0,0,0,0
1518-VOWAV,4/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,74.65,703.55,1,0,0,0,0,DSL,1,1,0,0,1,1,1
1522-VVDMG,5/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,89.75,608.8,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,1
1525-LNLOJ,8/1/2014,No,Two year,1,Bank transfer (automatic),63.3,4189.7,0,0,1,1,1,DSL,0,0,1,0,1,0,0
1527-SXDPN,7/1/2015,11/1/2019 0:00,Two year,1,Bank transfer (automatic),96.25,4990.25,0,0,1,1,1,Fiber optic,0,0,1,1,0,1,1
1530-ZTDOZ,1/1/2016,No,Month-to-month,0,Bank transfer (automatic),40.65,2070.75,1,0,1,0,-1,DSL,1,0,0,0,1,0,0
1534-OULXE,1/1/2015,No,One year,1,Bank transfer (automatic),49.7,2961.4,1,0,1,1,0,DSL,1,0,0,0,0,0,0
1535-VTJOQ,2/1/2018,No,Two year,0,Credit card (automatic),25.15,553,1,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
1536-HBSWP,1/1/2020,No,Month-to-month,1,Electronic check,49.9,49.9,1,0,0,0,0,DSL,0,0,0,1,0,0,0
1536-YHDOE,9/1/2018,No,One year,1,Mailed check,62.1,1096.65,0,0,1,1,1,DSL,1,0,0,1,0,0,0
1539-LNKHM,2/1/2019,No,Month-to-month,0,Mailed check,20.4,266.6,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1541-ETJZO,12/1/2019,1/1/2020 0:00,Month-to-month,0,Mailed check,62.05,62.05,0,0,0,0,1,DSL,0,0,1,1,0,0,1
1543-LLLFT,1/1/2015,No,One year,1,Mailed check,98.3,6066.55,0,1,1,0,1,Fiber optic,0,1,1,1,1,0,0
1544-JJMYL,11/1/2017,No,One year,0,Credit card (automatic),69.35,1927.3,0,0,0,0,0,DSL,1,0,1,1,1,0,0
1545-ACTAS,2/1/2016,No,One year,1,Bank transfer (automatic),99.7,4977.2,1,0,1,1,0,Fiber optic,1,0,1,0,1,1,0
1545-JFUML,3/1/2014,No,Two year,1,Electronic check,99,6994.6,0,0,1,0,1,Fiber optic,1,1,1,0,1,0,0
1548-ARAGG,10/1/2019,No,Month-to-month,1,Mailed check,58.5,224.85,1,0,1,1,1,DSL,0,1,0,1,0,0,0
1548-FEHVL,1/1/2015,No,Month-to-month,1,Electronic check,106.2,6375.2,0,0,1,0,1,Fiber optic,1,1,0,0,1,1,0
1550-EENBN,7/1/2017,No,Month-to-month,0,Electronic check,104.35,3205.6,1,0,0,0,1,Fiber optic,1,1,0,0,1,1,0
1550-LOAHA,3/1/2017,11/1/2019 0:00,Month-to-month,0,Bank transfer (automatic),84.15,2585.95,1,0,1,0,0,Fiber optic,0,1,0,0,0,1,1
1552-AAGRX,8/1/2017,No,Month-to-month,0,Bank transfer (automatic),106.4,3211.9,1,0,0,0,1,Fiber optic,1,0,0,1,1,1,0
1552-CZCLL,7/1/2015,No,Month-to-month,0,Credit card (automatic),20,1087.25,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1552-TKMXS,8/1/2016,No,Month-to-month,0,Credit card (automatic),20.35,869.9,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1555-DJEQW,12/1/2013,10/1/2019 0:00,Two year,1,Bank transfer (automatic),114.2,7723.9,1,0,1,1,1,Fiber optic,1,1,1,1,1,1,1
1555-HAPSU,3/1/2014,No,Two year,0,Credit card (automatic),23.9,1663.5,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
1557-EMYVT,7/1/2016,No,Two year,0,Credit card (automatic),115.05,4895.1,1,0,0,0,1,Fiber optic,1,1,1,1,1,1,0
1559-DTODC,7/1/2018,No,Month-to-month,1,Bank transfer (automatic),25.15,468.35,0,0,0,0,-1,DSL,0,0,0,0,0,0,0
1561-BWHIN,7/1/2018,No,One year,0,Mailed check,19.8,344.5,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1563-IWQEX,2/1/2019,No,Month-to-month,0,Mailed check,19.7,220.35,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1564-HJUVY,10/1/2019,No,Month-to-month,1,Bank transfer (automatic),63.75,226.2,0,0,0,0,0,DSL,0,1,0,1,1,0,0
1564-NTYXF,12/1/2018,1/1/2020 0:00,Month-to-month,1,Electronic check,82,1127.2,1,1,0,0,1,Fiber optic,0,0,0,0,0,1,1
1565-RHDJD,6/1/2019,10/1/2019 0:00,Month-to-month,0,Bank transfer (automatic),84.05,333.55,1,0,0,1,1,Fiber optic,0,1,1,0,0,0,1
1567-DSCIC,5/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,94,773.65,0,0,0,0,1,Fiber optic,0,1,1,0,1,0,1
1568-BEKZM,4/1/2014,No,Two year,0,Credit card (automatic),90.05,6333.4,0,1,1,0,1,DSL,1,1,1,1,1,1,0
1568-LJSZU,6/1/2014,No,Two year,1,Credit card (automatic),92.2,6392.85,0,0,1,1,1,DSL,1,1,1,1,1,1,0
1569-TTNYJ,5/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,78.75,412.1,0,0,1,0,1,Fiber optic,0,1,0,0,0,0,1
1571-SAVHK,10/1/2018,10/1/2019 0:00,Month-to-month,1,Mailed check,99.95,1132.75,0,0,0,0,1,Fiber optic,0,0,0,1,1,1,1
1573-LGXBA,5/1/2015,No,One year,1,Credit card (automatic),97.55,5598,0,0,1,1,0,Fiber optic,0,1,1,0,1,1,0
1574-DYCWE,11/1/2015,No,Two year,0,Mailed check,19.95,1028.75,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
1575-KRZZE,10/1/2019,No,Month-to-month,0,Electronic check,55.2,220.65,1,0,0,0,0,DSL,1,1,0,0,0,0,0
1576-PFZIW,4/1/2014,No,Two year,0,Credit card (automatic),105.35,7511.9,0,1,1,0,0,Fiber optic,1,1,1,0,1,1,0
1577-HKTFG,4/1/2017,10/1/2019 0:00,Month-to-month,0,Bank transfer (automatic),19.65,655.85,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,1
1579-KLYDT,3/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,90.45,593.45,0,0,0,0,1,Fiber optic,0,0,1,0,1,0,1
1580-BMCMR,7/1/2018,No,Month-to-month,1,Electronic check,87.3,1637.3,0,1,0,0,0,Fiber optic,1,0,0,0,0,1,0
1582-RAFML,10/1/2019,11/1/2019 0:00,Month-to-month,0,Mailed check,60.1,60.1,0,0,0,0,1,DSL,0,1,0,1,0,0,1
1583-IHQZE,11/1/2018,11/1/2019 0:00,Month-to-month,1,Mailed check,112.95,1384.75,0,0,0,0,1,Fiber optic,0,1,1,1,1,1,1
1585-MQSSU,8/1/2018,1/1/2020 0:00,Month-to-month,0,Mailed check,51.5,900.5,0,0,0,0,0,DSL,0,0,0,1,0,0,1
1587-FKLZB,7/1/2014,1/1/2020 0:00,Month-to-month,1,Credit card (automatic),99.5,6822.15,0,1,1,1,1,Fiber optic,0,0,1,0,1,1,1
1589-AGTLK,8/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,45.35,141.5,0,0,0,0,0,DSL,0,0,0,0,0,0,1
1591-MQJTP,11/1/2015,No,One year,1,Bank transfer (automatic),93.65,4839.15,0,1,1,0,1,Fiber optic,1,0,1,0,0,1,0
1591-NFNLQ,8/1/2015,11/1/2019 0:00,Month-to-month,0,Credit card (automatic),80,4242.35,0,0,0,0,1,Fiber optic,0,0,1,0,0,0,1
1591-XWLGB,3/1/2014,No,Two year,0,Credit card (automatic),19.85,1379.6,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1596-BBVTG,12/1/2016,11/1/2019 0:00,Month-to-month,0,Credit card (automatic),75.35,2636.05,0,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
1596-OQSPS,3/1/2019,No,Month-to-month,0,Electronic check,51.1,531.15,1,0,0,0,0,DSL,0,1,0,0,0,0,0
1597-FZREH,11/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,76.4,160.8,1,0,0,0,0,DSL,0,0,1,1,1,1,1
1597-LHYNC,8/1/2017,10/1/2019 0:00,Month-to-month,1,Electronic check,95,2497.2,1,1,0,0,1,Fiber optic,1,1,0,0,0,1,1
1599-EAHXY,2/1/2015,No,One year,0,Credit card (automatic),23.95,1506.4,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
1599-MMYRQ,12/1/2014,No,One year,1,Credit card (automatic),81.45,4983.05,0,0,1,1,0,Fiber optic,1,1,0,0,0,0,0
1600-DILPE,2/1/2019,No,Month-to-month,1,Bank transfer (automatic),45,524.35,1,0,0,0,0,DSL,0,0,0,0,0,0,0
1602-IJQQE,9/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,75.35,338.1,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
1608-GMEWB,5/1/2016,No,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,0,1,0,0,1,Fiber optic,0,0,0,0,1,1,0
1612-EOHDH,9/1/2019,10/1/2019 0:00,Month-to-month,0,Electronic check,45.15,45.15,1,0,0,0,0,DSL,0,0,0,0,0,0,1
1614-JBEBI,6/1/2019,No,Month-to-month,1,Mailed check,20.7,137.6,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1618-CFHME,9/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,75.9,143.35,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
1619-YWUBB,6/1/2014,No,Two year,1,Credit card (automatic),24.95,1614.9,1,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
1621-YNCJH,2/1/2017,No,Two year,1,Credit card (automatic),106.05,3834.4,1,0,1,0,1,Fiber optic,1,1,1,1,0,1,0
1622-HSHSF,1/1/2020,No,Month-to-month,1,Mailed check,19.55,19.55,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1623-NLDOT,7/1/2016,1/1/2020 0:00,One year,0,Mailed check,33.55,1445.3,1,0,1,0,-1,DSL,0,1,0,1,0,0,1
1624-NALOJ,6/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,89.8,502.6,0,1,0,0,1,Fiber optic,0,1,0,0,0,1,1
1624-WOIWJ,12/1/2018,10/1/2019 0:00,Month-to-month,1,Mailed check,84.7,832.05,1,0,0,0,0,Fiber optic,1,0,0,0,1,0,1
1625-JAIIY,4/1/2014,12/1/2019 0:00,One year,1,Electronic check,83,5685.8,1,0,1,1,1,Fiber optic,0,0,0,0,1,0,1
1626-ERCMM,2/1/2018,10/1/2019 0:00,Month-to-month,1,Electronic check,94.55,1899.65,0,1,1,0,1,Fiber optic,0,0,0,0,1,1,1
1627-AFWVJ,9/1/2017,No,Two year,0,Mailed check,19.4,554.25,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1628-BIZYP,1/1/2020,No,Month-to-month,1,Electronic check,85,85,0,0,0,0,0,Fiber optic,0,1,0,0,0,1,0
1629-DQQVB,12/1/2018,No,Month-to-month,0,Bank transfer (automatic),50.1,709.5,1,0,0,0,0,DSL,1,0,0,0,0,0,0
1635-FJFCC,9/1/2019,No,Month-to-month,1,Credit card (automatic),44.05,202.15,1,0,0,0,0,DSL,0,0,0,0,0,0,0
1635-HDGFT,7/1/2018,No,Two year,0,Mailed check,20.5,398.55,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
1635-NZATJ,3/1/2014,No,Two year,0,Credit card (automatic),25.45,1789.65,0,1,1,0,1,No,-1,-1,-1,-1,-1,-1,0
1636-NTNCO,10/1/2019,No,Month-to-month,1,Credit card (automatic),50.95,207.35,0,1,0,0,-1,DSL,0,1,0,0,1,1,0
1640-PLFMP,1/1/2020,No,Month-to-month,1,Electronic check,70.25,70.25,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,0
1641-BYBTK,8/1/2019,No,Month-to-month,1,Mailed check,20.2,98.35,0,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
1641-RQDAY,6/1/2017,No,Month-to-month,1,Electronic check,100.4,3217.65,1,1,1,1,1,Fiber optic,0,1,0,0,1,1,0
1642-HMARX,6/1/2014,No,Two year,1,Electronic check,91.7,6424.7,1,0,1,0,1,DSL,1,1,1,1,1,1,0
1644-IRKSF,1/1/2017,10/1/2019 0:00,One year,1,Electronic check,93.8,3124.5,1,0,1,1,0,Fiber optic,0,0,1,0,1,1,1
1656-DRSMG,11/1/2014,No,Month-to-month,1,Credit card (automatic),109.85,7002.95,1,0,0,0,1,Fiber optic,0,1,1,1,1,1,0
1657-DYMBM,9/1/2015,No,Two year,0,Credit card (automatic),19.9,1110.05,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
1658-BYGOY,7/1/2018,1/1/2020 0:00,Month-to-month,1,Electronic check,95.45,1752.55,0,1,0,0,1,Fiber optic,0,0,0,0,1,1,1
1658-TJVOA,8/1/2019,No,Month-to-month,1,Electronic check,74.1,450.9,1,1,0,0,0,Fiber optic,1,0,0,0,0,0,0
1658-XUHBX,3/1/2015,No,Month-to-month,1,Credit card (automatic),88.75,5348.65,1,1,1,1,1,Fiber optic,0,0,1,0,0,1,0
1660-HSOOQ,9/1/2019,10/1/2019 0:00,Month-to-month,1,Mailed check,49.65,49.65,0,0,0,0,0,DSL,0,0,1,0,0,0,1
1661-CZBAU,2/1/2016,No,One year,1,Bank transfer (automatic),70.95,3629.2,0,0,0,0,1,DSL,1,0,0,1,0,1,0
1663-MHLHE,1/1/2020,No,Month-to-month,0,Mailed check,19.2,19.2,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
1666-JXLKU,1/1/2017,No,Month-to-month,1,Electronic check,100.05,3810.55,1,0,0,0,1,Fiber optic,0,0,1,0,1,1,0
1666-JZPZT,11/1/2017,No,Month-to-month,0,Mailed check,49,1291.35,0,0,0,0,1,DSL,0,0,0,0,0,0,0
